"Commit SHA","Java File","Old function signature","New function signature"
"1ae14362110360cc558bcd498fa67f70a35b8373","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplicationRunListeners.java","starting(Class<?>)","starting(ConfigurableBootstrapContext, Class<?>)"
"1ae14362110360cc558bcd498fa67f70a35b8373","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironment.java","createConfigDataLocationResolvers(DeferredLogFactory, ConfigDataLocationNotFoundAction, Binder, ResourceLoader)","createConfigDataLocationResolvers(DeferredLogFactory, ConfigurableBootstrapContext, ConfigDataLocationNotFoundAction, Binder, ResourceLoader)"
"1ae14362110360cc558bcd498fa67f70a35b8373","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentPostProcessor.java","applyTo(ConfigurableEnvironment, ResourceLoader, BootstrapRegistry, Collection<String>)","applyTo(ConfigurableEnvironment, ResourceLoader, ConfigurableBootstrapContext, Collection<String>)"
"1ae14362110360cc558bcd498fa67f70a35b8373","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/event/EventPublishingRunListener.java","environmentPrepared(ConfigurableEnvironment)","environmentPrepared(ConfigurableBootstrapContext, ConfigurableEnvironment)"
"1ae14362110360cc558bcd498fa67f70a35b8373","spring-boot-project/spring-boot/src/test/java/org/springframework/boot/SpringApplicationTests.java","onApplicationEvent(ExitCodeEvent)","onApplicationEvent(ApplicationEvent)"
"1ae14362110360cc558bcd498fa67f70a35b8373","spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataEnvironmentTests.java","createConfigDataLocationResolvers(DeferredLogFactory, ConfigDataLocationNotFoundAction, Binder, ResourceLoader)","createConfigDataLocationResolvers(DeferredLogFactory, ConfigurableBootstrapContext, ConfigDataLocationNotFoundAction, Binder, ResourceLoader)"
"86fa8144f57ecfa59d02400a4ad26cd6fb297fe1","spring-boot-project/spring-boot-tools/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/transport/HttpTransport.java","create(Environment, Collection<Header>)","create(Environment, DockerConfiguration)"
"86fa8144f57ecfa59d02400a4ad26cd6fb297fe1","spring-boot-project/spring-boot-tools/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/transport/LocalHttpClientTransport.java","create(Environment, Collection<Header>)","create(Environment, DockerConfiguration)"
"86fa8144f57ecfa59d02400a4ad26cd6fb297fe1","spring-boot-project/spring-boot-tools/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/transport/RemoteHttpClientTransport.java","create(Environment, SslContextFactory, HttpHost, Collection<Header>)","create(Environment, SslContextFactory, HttpHost, DockerConfiguration)"
"86fa8144f57ecfa59d02400a4ad26cd6fb297fe1","spring-boot-project/spring-boot-tools/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/transport/RemoteHttpClientTransport.java","createIfPossible(Environment, SslContextFactory, Collection<Header>)","createIfPossible(Environment, DockerConfiguration, SslContextFactory)"
"4d053e15d8fa58a87b1b1c5da55efb456e547e5e","spring-boot-project/spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/JarFile.java","setupEntryCertificates(JarEntry)","setupEntryCertificates()"
"0715750eb30acb6935f218ac104d44772a4a71f3","spring-boot-project/spring-boot/src/test/java/org/springframework/boot/rsocket/netty/NettyRSocketServerFactoryTests.java","createTcpClient(boolean)","createTcpClient()"
"0715750eb30acb6935f218ac104d44772a4a71f3","spring-boot-project/spring-boot/src/test/java/org/springframework/boot/rsocket/netty/NettyRSocketServerFactoryTests.java","createRSocketTcpClient(boolean)","createRSocketTcpClient()"
"0715750eb30acb6935f218ac104d44772a4a71f3","spring-boot-project/spring-boot/src/test/java/org/springframework/boot/rsocket/netty/NettyRSocketServerFactoryTests.java","createRSocketWebSocketClient(boolean)","createRSocketWebSocketClient()"
"f260c77fe3b9bf1140e813cc8ad7f957cff46d3d","spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/ConfigurationMetadataAnnotationProcessor.java","processAnnotatedTypeElement(String, TypeElement, Stack<TypeElement>)","processAnnotatedTypeElement(String, TypeElement, boolean, Stack<TypeElement>)"
"f260c77fe3b9bf1140e813cc8ad7f957cff46d3d","spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/ConfigurationMetadataAnnotationProcessor.java","processTypeElement(String, TypeElement, ExecutableElement, Stack<TypeElement>)","processTypeElement(String, TypeElement, boolean, ExecutableElement, Stack<TypeElement>)"
"f260c77fe3b9bf1140e813cc8ad7f957cff46d3d","spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/PropertyDescriptorResolver.java","isConstructorBoundType(TypeElement, MetadataGenerationEnvironment)","isConstructorBoundType(TypeElement, boolean, List<ExecutableElement>, MetadataGenerationEnvironment)"
"f260c77fe3b9bf1140e813cc8ad7f957cff46d3d","spring-boot-project/spring-boot-tools/spring-boot-configuration-processor/src/main/java/org/springframework/boot/configurationprocessor/PropertyDescriptorResolver.java","of(TypeElement, MetadataGenerationEnvironment)","of(TypeElement, boolean, MetadataGenerationEnvironment)"
"f260c77fe3b9bf1140e813cc8ad7f957cff46d3d","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/ConfigurationPropertiesBean.java","findFactoryMethod(ConfigurableListableBeanFactory, String)","findFactoryMethod(ConfigurableListableBeanFactory, BeanDefinition)"
"aa3c93078eebaf8242f075594a5ead0a57115351","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/data/r2dbc/R2dbcDataAutoConfiguration.java","r2dbcEntityTemplate(ReactiveDataAccessStrategy)","r2dbcEntityTemplate(R2dbcConverter)"
"1d73d4eda75ef0d18c747c57aa2b3385674483c7","spring-boot-project/spring-boot-actuator-autoconfigure/src/main/java/org/springframework/boot/actuate/autoconfigure/elasticsearch/ElasticSearchRestHealthContributorAutoConfiguration.java","elasticsearchHealthContributor(Map<String,RestClient>)","elasticsearchHealthContributor(Map<String,RestHighLevelClient>)"
"1d73d4eda75ef0d18c747c57aa2b3385674483c7","spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/elasticsearch/ElasticsearchRestClientAutoConfigurationTests.java","assertTimeouts(RestClient, Duration, Duration)","assertTimeouts(RestHighLevelClient, Duration, Duration)"
"4f1b4c98aef033a5a7cdf902b0fc63778b284ac6","spring-boot-project/spring-boot-tools/spring-boot-buildpack-platform/src/main/java/org/springframework/boot/buildpack/platform/docker/DockerApi.java","onUpdate(ProgressUpdateEvent)","onUpdate(LoadImageUpdateEvent)"
"081a7ee28cb5aa7342520d946e68a589378ed154","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataLoaders.java","load(ConfigDataLoaderContext, L)","load(ConfigDataLoaderContext, boolean, L)"
"081a7ee28cb5aa7342520d946e68a589378ed154","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataLocationResolver.java","resolveProfileSpecific(ConfigDataLocationResolverContext, String, Profiles)","resolveProfileSpecific(ConfigDataLocationResolverContext, String, boolean, Profiles)"
"081a7ee28cb5aa7342520d946e68a589378ed154","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataLocationResolvers.java","resolve(ConfigDataLocationResolver<?>, ConfigDataLocationResolverContext, String, Profiles)","resolve(String, boolean, Supplier<List<? extends ConfigDataLocation>>)"
"081a7ee28cb5aa7342520d946e68a589378ed154","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ResourceConfigDataLocationResolver.java","getProfileSpecificResolvables(ConfigDataLocationResolverContext, String, Profiles)","getProfileSpecificResolvables(ConfigDataLocationResolverContext, String, boolean, Profiles)"
"081a7ee28cb5aa7342520d946e68a589378ed154","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ResourceConfigDataLocationResolver.java","getResolvablesForDirectory(String, String)","getResolvablesForDirectory(String, boolean, String)"
"081a7ee28cb5aa7342520d946e68a589378ed154","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ResourceConfigDataLocationResolver.java","resolveProfileSpecific(ConfigDataLocationResolverContext, String, Profiles)","resolveProfileSpecific(ConfigDataLocationResolverContext, String, boolean, Profiles)"
"081a7ee28cb5aa7342520d946e68a589378ed154","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ResourceConfigDataLocationResolver.java","getResolvables(String, String)","getResolvables(String, boolean, String)"
"081a7ee28cb5aa7342520d946e68a589378ed154","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ResourceConfigDataLocationResolver.java","getResolvablesForFile(String, String)","getResolvablesForFile(String, boolean, String)"
"081a7ee28cb5aa7342520d946e68a589378ed154","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ResourceConfigDataLocationResolver.java","getDirectory(String, Resource)","getDirectory()"
"081a7ee28cb5aa7342520d946e68a589378ed154","spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLocationResolversTests.java","resolveProfileSpecific(ConfigDataLocationResolverContext, String, Profiles)","resolveProfileSpecific(ConfigDataLocationResolverContext, String, boolean, Profiles)"
"758df17c7d60e387ead9c65b81f250fd7b00a47c","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentContributors.java","asContributors(ConfigDataActivationContext, Map<ConfigDataLocation,ConfigData>)","asContributors(Map<ConfigDataLocation,ConfigData>)"
"d123c924a0e1fbe6b4e8f27baf98b5bfd1a64a86","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataEnvironmentPostProcessor.java","applyTo(ConfigurableEnvironment, ResourceLoader, Collection<String>)","applyTo(ConfigurableEnvironment, ResourceLoader, BootstrapRegistry, Collection<String>)"
"d123c924a0e1fbe6b4e8f27baf98b5bfd1a64a86","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataImporter.java","load(List<ConfigDataLocation>)","load(ConfigDataLoaderContext, List<ConfigDataLocation>)"
"d123c924a0e1fbe6b4e8f27baf98b5bfd1a64a86","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataImporter.java","resolveAndLoad(ConfigDataActivationContext, ConfigDataLocationResolverContext, List<String>)","resolveAndLoad(ConfigDataActivationContext, ConfigDataLocationResolverContext, ConfigDataLoaderContext, List<String>)"
"d123c924a0e1fbe6b4e8f27baf98b5bfd1a64a86","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataLoader.java","load(L)","load(ConfigDataLoaderContext, L)"
"d123c924a0e1fbe6b4e8f27baf98b5bfd1a64a86","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigDataLoader.java","isLoadable(L)","isLoadable(ConfigDataLoaderContext, L)"
"d123c924a0e1fbe6b4e8f27baf98b5bfd1a64a86","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ConfigTreeConfigDataLoader.java","load(ConfigTreeConfigDataLocation)","load(ConfigDataLoaderContext, ConfigTreeConfigDataLocation)"
"d123c924a0e1fbe6b4e8f27baf98b5bfd1a64a86","spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/ResourceConfigDataLoader.java","load(ResourceConfigDataLocation)","load(ConfigDataLoaderContext, ResourceConfigDataLocation)"
"d123c924a0e1fbe6b4e8f27baf98b5bfd1a64a86","spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLoaderTests.java","load(TestConfigDataLocation)","load(ConfigDataLoaderContext, TestConfigDataLocation)"
"d123c924a0e1fbe6b4e8f27baf98b5bfd1a64a86","spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLoadersTests.java","load(OtherConfigDataLocation)","load(ConfigDataLoaderContext, OtherConfigDataLocation)"
"d123c924a0e1fbe6b4e8f27baf98b5bfd1a64a86","spring-boot-project/spring-boot/src/test/java/org/springframework/boot/context/config/ConfigDataLoadersTests.java","isLoadable(ConfigDataLocation)","isLoadable(ConfigDataLoaderContext, ConfigDataLocation)"
"aac367e9c5e40733421716f2edfb3522f3480119","spring-boot-project/spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/JarURLConnection.java","throwFileNotFound(Object, JarFile)","throwFileNotFound(Object, AbstractJarFile)"
"b7fdf8fe87da1c01ff6aca041170a02f11280a1a","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/mongo/MongoAutoConfiguration.java","mongo(MongoProperties, Environment, ObjectProvider<MongoClientSettingsBuilderCustomizer>, ObjectProvider<MongoClientSettings>)","mongo(ObjectProvider<MongoClientSettingsBuilderCustomizer>, MongoClientSettings)"
"b7fdf8fe87da1c01ff6aca041170a02f11280a1a","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/mongo/MongoClientFactorySupport.java","customize(MongoClientSettings.Builder)","customize(Builder)"
"b7fdf8fe87da1c01ff6aca041170a02f11280a1a","spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/mongo/MongoReactiveAutoConfiguration.java","reactiveStreamsMongoClient(MongoProperties, Environment, ObjectProvider<MongoClientSettingsBuilderCustomizer>, ObjectProvider<MongoClientSettings>)","reactiveStreamsMongoClient(ObjectProvider<MongoClientSettingsBuilderCustomizer>, MongoClientSettings)"
"b7fdf8fe87da1c01ff6aca041170a02f11280a1a","spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/mongo/MongoClientFactorySupportTests.java","createMongoClient(MongoProperties, Environment, List<MongoClientSettingsBuilderCustomizer>, MongoClientSettings)","createMongoClient(List<MongoClientSettingsBuilderCustomizer>, MongoClientSettings)"
"b7fdf8fe87da1c01ff6aca041170a02f11280a1a","spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/mongo/MongoClientFactoryTests.java","createMongoClient(MongoProperties, Environment, List<MongoClientSettingsBuilderCustomizer>, MongoClientSettings)","createMongoClient(List<MongoClientSettingsBuilderCustomizer>, MongoClientSettings)"
"b7fdf8fe87da1c01ff6aca041170a02f11280a1a","spring-boot-project/spring-boot-autoconfigure/src/test/java/org/springframework/boot/autoconfigure/mongo/ReactiveMongoClientFactoryTests.java","createMongoClient(MongoProperties, Environment, List<MongoClientSettingsBuilderCustomizer>, MongoClientSettings)","createMongoClient(List<MongoClientSettingsBuilderCustomizer>, MongoClientSettings)"
"c00d5c56436e5e196d451dff6845203994f74fcb","spring-boot-project/spring-boot-tools/spring-boot-test-support/src/main/java/org/springframework/boot/testsupport/classpath/ModifiedClassPathClassLoader.java","processUrls(URL[], Class<?>)","processUrls(URL[], MergedAnnotations)"
